employee_row_id,eeid,full_name,job_title,department,business_unit,gender,ethnicity,age,hire_date,annual_salary,bonus_pct,country,city,rank_eq,tenure_years,bonus_amount,salary_band,is_duplicate_eeid
524,E00013,Raelynn Ma,Sr. Analyst,Finance,Speciality Products,Female,Asian,33,2015-10-08,94876,0.0,United States,Miami,524,10.8,0.0,Very Low,True
525,E00287,Maverick Figueroa,IT Systems Architect,IT,Corporate,Male,Latino,48,2008-07-06,94815,0.0,United States,Chicago,525,18.0,0.0,Very Low,True
526,E04618,Mason Zhao,Technical Architect,IT,Research & Development,Male,Asian,46,2021-10-26,94790,0.0,China,Chongqing,526,4.7,0.0,Very Low,False
527,E04670,Angel Do,IT Systems Architect,IT,Speciality Products,Male,Asian,34,2019-09-20,94735,0.0,China,Beijing,527,6.8,0.0,Very Low,False
528,E03065,Ezra Ortiz,Quality Engineer,Engineering,Research & Development,Male,Latino,41,2012-01-21,94658,0.0,United States,Miami,528,14.5,0.0,Very Low,False
529,E03870,Madeline Allen,Cloud Infrastructure Architect,IT,Manufacturing,Female,Caucasian,30,2020-02-03,94652,0.0,United States,Seattle,529,6.5,0.0,Very Low,False
530,E00559,Penelope Silva,Network Architect,IT,Speciality Products,Female,Latino,36,2016-11-03,94618,0.0,United States,Columbus,530,9.7,0.0,Very Low,False
531,E04131,Cora Rivera,Sr. Analyst,Marketing,Corporate,Female,Latino,42,2021-01-02,94430,0.0,United States,Seattle,531,5.5,0.0,Very Low,True
532,E00717,Axel Santos,Sr. Analyst,Accounting,Speciality Products,Male,Latino,62,2011-02-17,94422,0.0,United States,Phoenix,532,15.4,0.0,Very Low,True
533,E00955,Theodore Marquez,Development Engineer,Engineering,Speciality Products,Male,Latino,54,2012-11-24,94407,0.0,Brazil,Sao Paulo,533,13.6,0.0,Very Low,False
534,E00593,Luke Wilson,Solutions Architect,IT,Speciality Products,Male,Caucasian,34,2016-05-24,94352,0.0,United States,Miami,534,10.2,0.0,Very Low,False
535,E00273,David Owens,Sr. Analyst,Sales,Corporate,Male,Black,43,2004-04-16,94246,0.0,United States,Austin,535,22.3,0.0,Very Low,False
536,E03417,Benjamin Moua,Computer Systems Manager,IT,Manufacturing,Male,Asian,40,2007-07-02,93971,0.08,China,Chongqing,536,19.1,75.18,Very Low,False
537,E00672,Mila Pena,Sr. Business Partner,Human Resources,Manufacturing,Female,Latino,45,2007-12-21,93840,0.0,Brazil,Manaus,537,18.6,0.0,Very Low,True
538,E04871,Liam Grant,Sr. Business Partner,Human Resources,Research & Development,Male,Caucasian,30,2015-03-15,93734,0.0,United States,Phoenix,538,11.3,0.0,Very Low,False
539,E02923,Ethan Tang,Sr. Analyst,Accounting,Speciality Products,Male,Asian,54,2016-05-04,93668,0.0,United States,Chicago,539,10.2,0.0,Very Low,False
540,E02453,Dylan Kumar,Sr. Analyst,Marketing,Speciality Products,Male,Asian,55,2006-07-11,93343,0.0,China,Chongqing,540,20.0,0.0,Very Low,False
541,E02415,Penelope Gonzalez,Sr. Analyst,Sales,Corporate,Female,Latino,52,1994-10-16,93103,0.0,United States,Phoenix,541,31.8,0.0,Very Low,False
542,E00431,Skylar Doan,Sr. Business Partner,Human Resources,Research & Development,Female,Asian,58,1994-08-21,93102,0.0,United States,Seattle,542,31.9,0.0,Very Low,True
543,E00401,Wesley Adams,System Administrator ,IT,Corporate,Male,Caucasian,48,2003-08-11,93017,0.0,United States,Seattle,543,22.9,0.0,Very Low,False
544,E02235,Riley Ramirez,Sr. Business Partner,Human Resources,Research & Development,Female,Latino,52,1999-09-13,92994,0.0,United States,Chicago,544,26.9,0.0,Very Low,False
545,E03538,Gabriel Holmes,Enterprise Architect,IT,Research & Development,Male,Caucasian,40,2010-11-04,92952,0.0,United States,Seattle,545,15.7,0.0,Very Low,False
546,E02881,Leilani Sharma,Sr. Analyst,Accounting,Manufacturing,Female,Asian,43,2014-01-23,92940,0.0,China,Chengdu,546,12.5,0.0,Very Low,False
547,E00265,Mila Vasquez,Quality Engineer,Engineering,Manufacturing,Female,Latino,60,1998-07-16,92932,0.0,United States,Columbus,547,28.0,0.0,Very Low,False
548,E04504,Jameson Alvarado,Enterprise Architect,IT,Manufacturing,Male,Latino,47,1999-03-14,92897,0.0,Brazil,Sao Paulo,548,27.4,0.0,Very Low,False
549,E02331,Sophia Huynh,Enterprise Architect,IT,Manufacturing,Female,Asian,55,2005-08-09,92771,0.0,United States,Miami,549,20.9,0.0,Very Low,False
550,E04000,Skylar Carrillo,Engineering Manager,Engineering,Corporate,Female,Latino,44,2008-12-18,92753,0.13,United States,Austin,550,17.6,120.58,Very Low,False
551,E00465,Brooklyn Cho,Technical Architect,IT,Manufacturing,Female,Asian,45,2002-07-08,92655,0.0,China,Chengdu,551,24.0,0.0,Very Low,True
552,E02489,Ethan Clark,Sr. Business Partner,Human Resources,Manufacturing,Male,Caucasian,33,2017-08-04,92610,0.0,United States,Columbus,552,9.0,0.0,Very Low,False
553,E01958,Angel Lin,Network Administrator,IT,Manufacturing,Male,Asian,27,2020-12-24,92321,0.0,United States,Chicago,553,5.6,0.0,Very Low,False
554,E02984,Jack Mai,Sr. Analyst,Marketing,Corporate,Male,Asian,45,2007-09-22,92293,0.0,China,Chengdu,554,18.8,0.0,Very Low,False
555,E03849,Harper Chin,Quality Engineer,Engineering,Manufacturing,Female,Asian,50,2002-07-09,92209,0.0,China,Shanghai,555,24.0,0.0,Very Low,True
556,E02135,John Delgado,Cloud Infrastructure Architect,IT,Corporate,Male,Latino,30,2017-02-11,92058,0.0,United States,Austin,556,9.4,0.0,Very Low,False
557,E00233,Brooklyn Reyes,Service Desk Analyst,IT,Manufacturing,Female,Latino,36,2019-12-19,91954,0.0,United States,Columbus,557,6.6,0.0,Very Low,False
558,E04126,Dominic Baker,Sr. Analyst,Accounting,Manufacturing,Male,Black,51,2020-10-09,91853,0.0,United States,Chicago,558,5.8,0.0,Very Low,False
559,E02473,Leonardo Lo,Quality Engineer,Engineering,Speciality Products,Male,Asian,29,2021-11-15,91782,0.0,China,Chongqing,559,4.7,0.0,Very Low,False
560,E01388,Ivy Soto,Field Engineer,Engineering,Research & Development,Female,Latino,50,1997-10-23,91763,0.0,United States,Austin,560,28.7,0.0,Very Low,True
561,E03519,Eliza Zheng,Computer Systems Manager,IT,Speciality Products,Female,Asian,48,2014-04-20,91679,0.07,China,Chongqing,561,12.2,64.18,Very Low,False
562,E03912,Carter Turner,Sr. Analyst,Marketing,Corporate,Male,Caucasian,33,2015-11-17,91632,0.0,United States,Phoenix,562,10.7,0.0,Very Low,False
563,E02417,Alice Young,Automation Engineer,Engineering,Research & Development,Female,Caucasian,46,2008-01-24,91621,0.0,United States,Chicago,563,18.5,0.0,Very Low,False
564,E04217,Lydia Williams,System Administrator ,IT,Manufacturing,Female,Black,35,2014-10-29,91592,0.0,United States,Chicago,564,11.7,0.0,Very Low,False
565,E00640,Paisley Bryant,Cloud Infrastructure Architect,IT,Manufacturing,Female,Black,37,2016-04-27,91400,0.0,United States,Chicago,565,10.2,0.0,Very Low,False
566,E04048,Julian Lee,IT Systems Architect,IT,Corporate,Male,Asian,51,2003-01-17,91399,0.0,United States,Seattle,566,23.5,0.0,Very Low,False
567,E00359,Logan Carrillo,Sr. Analyst,Marketing,Research & Development,Male,Latino,33,2014-11-30,91280,0.0,United States,Miami,567,11.6,0.0,Very Low,False
568,E04491,Nathan Chan,Cloud Infrastructure Architect,IT,Corporate,Male,Asian,45,2000-03-02,91276,0.0,United States,Seattle,568,26.4,0.0,Very Low,False
569,E00096,Peyton Cruz,Development Engineer,Engineering,Manufacturing,Female,Latino,30,2016-05-26,91134,0.0,Brazil,Sao Paulo,569,10.1,0.0,Very Low,False
570,E04359,Layla Salazar,Solutions Architect,IT,Corporate,Female,Latino,59,2014-03-19,90901,0.0,United States,Seattle,570,12.3,0.0,Very Low,True
571,E03681,Lyla Chen,Sr. Business Partner,Human Resources,Research & Development,Female,Asian,45,2019-04-26,90870,0.0,United States,Chicago,571,7.2,0.0,Very Low,False
572,E02254,Jaxson Sandoval,Sr. Analyst,Sales,Speciality Products,Male,Latino,61,2017-05-03,90855,0.0,Brazil,Sao Paulo,572,9.2,0.0,Very Low,False
573,E01952,Everett Lee,Network Administrator,IT,Research & Development,Male,Asian,45,2010-02-26,90770,0.0,United States,Columbus,573,16.4,0.0,Very Low,False
574,E01633,Addison Do,Operations Engineer,Engineering,Manufacturing,Female,Asian,46,2001-05-30,90678,0.0,United States,Columbus,574,25.1,0.0,Very Low,False
575,E03296,Eloise Trinh,Solutions Architect,IT,Speciality Products,Female,Asian,39,2020-04-22,90535,0.0,United States,Miami,575,6.2,0.0,Very Low,False
576,E00102,Riley Rojas,Network Architect,IT,Speciality Products,Female,Latino,36,2021-01-21,90333,0.0,Brazil,Rio de Janerio,576,5.5,0.0,Very Low,False
577,E04267,Greyson Sanders,Cloud Infrastructure Architect,IT,Speciality Products,Male,Black,28,2019-03-06,90304,0.0,United States,Chicago,577,7.4,0.0,Very Low,False
578,E00784,Ella Nguyen,Service Desk Analyst,IT,Corporate,Female,Asian,60,2004-02-10,90258,0.0,China,Chongqing,578,22.4,0.0,Very Low,False
579,E04817,Zoe Sanchez,Sr. Analyst,Accounting,Research & Development,Female,Latino,53,2004-12-23,90212,0.0,Brazil,Sao Paulo,579,21.6,0.0,Very Low,False
580,E02960,Nova Hill,Sr. Analyst,Accounting,Manufacturing,Female,Caucasian,56,2018-03-10,90040,0.0,United States,Chicago,580,8.4,0.0,Very Low,False
581,E04800,Eli Han,Sr. Analyst,Accounting,Manufacturing,Male,Asian,40,2016-01-15,89984,0.0,China,Chengdu,581,10.5,0.0,Very Low,False
582,E04487,Audrey Hwang,Sr. Analyst,Accounting,Speciality Products,Female,Asian,45,2020-06-17,89841,0.0,China,Beijing,582,6.1,0.0,Very Low,False
583,E02024,Amelia Bell,Sr. Analyst,Sales,Manufacturing,Female,Caucasian,53,2017-08-05,89769,0.0,United States,Seattle,583,9.0,0.0,Very Low,True
584,E02031,Melody Cooper,Development Engineer,Engineering,Research & Development,Female,Caucasian,44,2009-09-04,89695,0.0,United States,Austin,584,16.9,0.0,Very Low,False
585,E04032,Emery Zhang,Field Engineer,Engineering,Corporate,Female,Asian,45,2012-02-28,89659,0.0,China,Beijing,585,14.4,0.0,Very Low,False
586,E03799,Natalie Hwang,Sr. Analyst,Finance,Speciality Products,Female,Asian,63,1999-12-31,89523,0.0,United States,Phoenix,586,26.6,0.0,Very Low,False
587,E02848,Emma Brooks,Sr. Account Representative,Sales,Research & Development,Female,Caucasian,30,2016-12-18,89458,0.0,United States,Austin,587,9.6,0.0,Very Low,True
588,E01377,Grayson Luu,Quality Engineer,Engineering,Research & Development,Male,Asian,55,2011-04-30,89419,0.0,China,Shanghai,588,15.2,0.0,Very Low,False
589,E04095,Sadie Patterson,Sr. Analyst,Accounting,Speciality Products,Female,Caucasian,38,2020-07-24,89390,0.0,United States,Seattle,589,6.0,0.0,Very Low,True
590,E02943,Bella Lopez,Sr. Analyst,Marketing,Corporate,Female,Latino,32,2013-11-12,88895,0.0,United States,Chicago,590,12.7,0.0,Very Low,False
591,E04547,Avery Grant,Enterprise Architect,IT,Research & Development,Female,Caucasian,49,2014-03-05,88777,0.0,United States,Chicago,591,12.4,0.0,Very Low,False
592,E04458,Alexander Bryant,Field Engineer,Engineering,Speciality Products,Male,Caucasian,30,2021-10-02,88758,0.0,United States,Seattle,592,4.8,0.0,Very Low,False
593,E01611,Gabriella Zhu,Computer Systems Manager,IT,Speciality Products,Female,Asian,36,2014-11-29,88730,0.08,China,Chongqing,593,11.6,70.98,Very Low,False
594,E04799,Mila Roberts,Sr. Business Partner,Human Resources,Corporate,Female,Caucasian,30,2017-01-26,88663,0.0,United States,Phoenix,594,9.5,0.0,Very Low,False
595,E02217,William Phillips,Network Architect,IT,Corporate,Male,Black,61,2004-01-27,88478,0.0,United States,Austin,595,22.5,0.0,Very Low,False
596,E04108,Jade Figueroa,Sr. Analyst,Sales,Manufacturing,Female,Latino,33,2012-05-14,88343,0.0,Brazil,Rio de Janerio,596,14.2,0.0,Very Low,False
597,E03438,Asher Morales,Automation Engineer,Engineering,Research & Development,Male,Latino,52,2020-07-10,88272,0.0,Brazil,Sao Paulo,597,6.0,0.0,Very Low,False
598,E03402,Isaac Liu,Field Engineer,Engineering,Manufacturing,Male,Asian,60,1992-10-13,88213,0.0,China,Chongqing,598,33.8,0.0,Very Low,False
599,E02035,Eli Rahman,Service Desk Analyst,IT,Manufacturing,Male,Asian,45,2010-03-16,88182,0.0,China,Chengdu,599,16.3,0.0,Very Low,False
600,E04931,Zoe Romero,Network Architect,IT,Manufacturing,Female,Latino,32,2021-10-05,88072,0.0,Brazil,Sao Paulo,600,4.8,0.0,Very Low,False
601,E00306,Piper Patterson,Quality Engineer,Engineering,Corporate,Female,Caucasian,45,2019-06-19,88045,0.0,United States,Chicago,601,7.1,0.0,Very Low,True
602,E02848,Lincoln Huynh,System Administrator ,IT,Research & Development,Male,Asian,55,2016-11-09,87851,0.0,China,Chongqing,602,9.7,0.0,Very Low,True
603,E04639,Luna Taylor,Network Administrator,IT,Manufacturing,Female,Caucasian,47,2018-07-28,87806,0.0,United States,Seattle,603,8.0,0.0,Very Low,False
604,E02903,Robert Vazquez,System Administrator ,IT,Corporate,Male,Latino,40,2021-09-26,87770,0.0,United States,Austin,604,4.8,0.0,Very Low,False
605,E03359,Autumn Ortiz,Field Engineer,Engineering,Research & Development,Female,Latino,30,2017-12-17,87744,0.0,Brazil,Sao Paulo,605,8.6,0.0,Very Low,False
606,E00697,Jonathan Chavez,System Administrator ,IT,Manufacturing,Male,Latino,29,2017-05-11,87536,0.0,United States,Seattle,606,9.2,0.0,Very Low,False
607,E01760,Madeline Acosta,Sr. Account Representative,Sales,Speciality Products,Female,Latino,26,2021-02-09,87427,0.0,Brazil,Sao Paulo,607,5.4,0.0,Very Low,False
608,E00276,Kennedy Romero,Engineering Manager,Engineering,Research & Development,Female,Latino,37,2018-12-27,87359,0.11,Brazil,Rio de Janerio,608,7.6,96.09,Very Low,True
609,E01966,Thomas Williams,Field Engineer,Engineering,Speciality Products,Male,Caucasian,45,2015-11-21,87292,0.0,United States,Columbus,609,10.7,0.0,Very Low,False
610,E03908,Miles Evans,Network Architect,IT,Manufacturing,Male,Caucasian,54,1994-10-24,87216,0.0,United States,Miami,610,31.7,0.0,Very Low,False
611,E04167,Henry Alvarez,Sr. Business Partner,Human Resources,Manufacturing,Male,Latino,48,2005-04-12,87158,0.0,Brazil,Manaus,611,21.3,0.0,Very Low,False
612,E03364,Audrey Lee,Development Engineer,Engineering,Speciality Products,Female,Asian,51,2017-02-11,87036,0.0,China,Chongqing,612,9.4,0.0,Very Low,False
613,E04474,Mila Hong,Test Engineer,Engineering,Research & Development,Female,Asian,30,2017-05-22,86858,0.0,China,Chongqing,613,9.2,0.0,Very Low,False
614,E04387,Everleigh White,Network Architect,IT,Speciality Products,Female,Caucasian,59,2017-10-20,86831,0.0,United States,Phoenix,614,8.7,0.0,Very Low,False
615,E02770,Liliana Do,Service Desk Analyst,IT,Manufacturing,Female,Asian,30,2019-03-29,86774,0.0,China,Chengdu,615,7.3,0.0,Very Low,True
616,E01533,Avery Bailey,Sr. Analyst,Sales,Speciality Products,Female,Caucasian,49,1996-05-15,86658,0.0,United States,Phoenix,616,30.2,0.0,Very Low,False
617,E02706,Nevaeh Kang,Automation Engineer,Engineering,Research & Development,Female,Asian,46,2021-01-10,86538,0.0,China,Chengdu,617,5.5,0.0,Very Low,True
618,E00181,Genesis Hu,Sr. Analyst,Marketing,Corporate,Female,Asian,46,2002-01-15,86510,0.0,China,Beijing,618,24.5,0.0,Very Low,False
619,E03292,Cora Evans,Computer Systems Manager,IT,Speciality Products,Female,Black,45,2018-03-26,86478,0.06,United States,Austin,619,8.3,51.89,Very Low,False
620,E01242,Emery Doan,Controls Engineer,Engineering,Corporate,Female,Asian,25,2021-06-23,86464,0.0,China,Shanghai,620,5.1,0.0,Very Low,False
621,E03567,Silas Chavez,Technical Architect,IT,Research & Development,Male,Latino,51,2008-04-15,86431,0.0,United States,Columbus,621,18.3,0.0,Very Low,False
622,E03890,Everett Khan,Solutions Architect,IT,Manufacturing,Male,Asian,43,2017-01-18,86417,0.0,United States,Chicago,622,9.5,0.0,Very Low,True
623,E01754,Owen Lam,Sr. Business Partner,Human Resources,Speciality Products,Male,Asian,30,2017-05-29,86317,0.0,China,Chengdu,623,9.1,0.0,Very Low,False
624,E00665,David Chu,Controls Engineer,Engineering,Corporate,Male,Asian,55,1998-09-03,86299,0.0,United States,Seattle,624,27.9,0.0,Very Low,False
625,E04538,Adeline Yang,Cloud Infrastructure Architect,IT,Corporate,Female,Asian,53,2011-07-20,86173,0.0,China,Chongqing,625,15.0,0.0,Very Low,False
626,E03941,Isla Han,Technical Architect,IT,Manufacturing,Female,Asian,58,2005-06-18,86089,0.0,United States,Chicago,626,21.1,0.0,Very Low,False
627,E03904,Hunter Ortiz,Sr. Analyst,Finance,Corporate,Male,Latino,46,2013-01-20,86061,0.0,Brazil,Rio de Janerio,627,13.5,0.0,Very Low,False
628,E02284,Josephine Salazar,Field Engineer,Engineering,Speciality Products,Female,Latino,36,2016-03-14,85870,0.0,Brazil,Sao Paulo,628,10.3,0.0,Very Low,False
629,E03430,Leo Herrera,Sr. Business Partner,Human Resources,Research & Development,Male,Latino,48,1998-04-22,85369,0.0,Brazil,Manaus,629,28.3,0.0,Very Low,False
630,E00436,Lincoln Reyes,Computer Systems Manager,IT,Manufacturing,Male,Latino,60,1998-08-03,85120,0.09,United States,Seattle,630,28.0,76.61,Very Low,True
631,E02832,Penelope Jordan,Computer Systems Manager,IT,Manufacturing,Female,Caucasian,26,2019-09-27,84913,0.07,United States,Chicago,631,6.8,59.44,Very Low,False
632,E01258,Gabriel Brooks,Network Engineer,IT,Manufacturing,Male,Caucasian,29,2018-12-10,84596,0.0,United States,Miami,632,7.6,0.0,Very Low,False
633,E00494,Robert Alvarez,Service Desk Analyst,IT,Corporate,Male,Latino,39,2016-10-21,84297,0.0,Brazil,Manaus,633,9.7,0.0,Very Low,False
634,E00965,Jacob Khan,Computer Systems Manager,IT,Speciality Products,Male,Asian,53,2008-02-09,84193,0.09,China,Shanghai,634,18.4,75.77,Very Low,False
635,E01797,Piper Lewis,Field Engineer,Engineering,Research & Development,Female,Caucasian,33,2018-12-22,83990,0.0,United States,Chicago,635,7.6,0.0,Very Low,False
636,E04290,Hannah Gomez,Technical Architect,IT,Manufacturing,Female,Latino,25,2021-05-11,83934,0.0,United States,Miami,636,5.2,0.0,Very Low,False
637,E02838,Julia Pham,Engineering Manager,Engineering,Speciality Products,Female,Asian,65,2006-03-16,83756,0.14,China,Shanghai,637,20.3,117.26,Very Low,False
638,E02720,Jaxon Fong,Sr. Analyst,Sales,Speciality Products,Male,Asian,59,1997-03-13,83685,0.0,China,Beijing,638,29.4,0.0,Very Low,False
639,E01499,Elias Zhang,Solutions Architect,IT,Research & Development,Male,Asian,54,2013-07-13,83639,0.0,China,Beijing,639,13.0,0.0,Very Low,True
640,E03332,Ruby Sun,Cloud Infrastructure Architect,IT,Manufacturing,Female,Asian,50,2021-09-06,83418,0.0,China,Shanghai,640,4.9,0.0,Very Low,False
641,E00144,Theodore Ngo,Controls Engineer,Engineering,Research & Development,Male,Asian,55,2018-04-29,83378,0.0,China,Beijing,641,8.2,0.0,Very Low,False
642,E04035,Penelope Johnson,Sr. Analyst,Marketing,Research & Development,Female,Caucasian,34,2012-06-25,83066,0.0,United States,Chicago,642,14.1,0.0,Very Low,True
643,E04242,Alice Lopez,Test Engineer,Engineering,Speciality Products,Female,Latino,48,2009-06-27,82907,0.0,United States,Seattle,643,17.1,0.0,Very Low,False
644,E01417,Leah Pena,Enterprise Architect,IT,Corporate,Female,Latino,57,1994-01-03,82872,0.0,Brazil,Manaus,644,32.6,0.0,Very Low,False
645,E02855,Piper Cheng,Enterprise Architect,IT,Manufacturing,Female,Asian,62,2009-03-15,82839,0.0,United States,Miami,645,17.3,0.0,Very Low,False
646,E03830,Madison Her,Technical Architect,IT,Speciality Products,Female,Asian,56,1996-06-22,82806,0.0,United States,Seattle,646,30.1,0.0,Very Low,True
647,E00488,Emery Hunter,Sr. Analyst,Sales,Corporate,Female,Caucasian,28,2021-07-03,82739,0.0,United States,Phoenix,647,5.0,0.0,Very Low,False
648,E00099,Brooklyn Salazar,IT Systems Architect,IT,Manufacturing,Female,Latino,44,2011-03-01,82462,0.0,United States,Austin,648,15.4,0.0,Very Low,False
649,E03429,Ian Wu,Sr. Analyst,Marketing,Manufacturing,Male,Asian,51,2012-04-14,82300,0.0,China,Chengdu,649,14.3,0.0,Very Low,False
650,E01638,Maria He,IT Systems Architect,IT,Corporate,Female,Asian,45,2010-08-28,82162,0.0,China,Beijing,650,15.9,0.0,Very Low,True
651,E01484,Anna Zhu,Service Desk Analyst,IT,Manufacturing,Female,Asian,48,2003-08-22,82017,0.0,China,Beijing,651,22.9,0.0,Very Low,False
652,E04335,Parker Allen,Sr. Analyst,Sales,Speciality Products,Male,Caucasian,31,2018-08-13,81828,0.0,United States,Miami,652,7.9,0.0,Very Low,False
653,E01019,Dominic Scott,Sr. Analyst,Sales,Corporate,Male,Caucasian,45,2011-03-16,81687,0.0,United States,Phoenix,653,15.3,0.0,Very Low,False
654,E01479,Serenity Bailey,IT Systems Architect,IT,Manufacturing,Female,Caucasian,55,2011-11-21,81218,0.0,United States,Chicago,654,14.7,0.0,Very Low,False
655,E02939,Julian Fong,Quality Engineer,Engineering,Speciality Products,Male,Asian,61,2002-11-22,80950,0.0,China,Chongqing,655,23.7,0.0,Very Low,False
656,E02861,Daniel Perry,Enterprise Architect,IT,Research & Development,Male,Caucasian,62,2001-04-15,80921,0.0,United States,Columbus,656,25.3,0.0,Very Low,False
657,E04369,Santiago f Gray,Quality Engineer,Engineering,Corporate,Male,Caucasian,27,2018-09-11,80745,0.0,United States,Chicago,657,7.8,0.0,Very Low,False
658,E00467,Sofia Dinh,Operations Engineer,Engineering,Corporate,Female,Asian,55,1995-08-04,80701,0.0,United States,Chicago,658,31.0,0.0,Very Low,False
659,E04005,Lincoln Wong,Sr. Analyst,Finance,Corporate,Male,Asian,49,2019-06-07,80700,0.0,United States,Columbus,659,7.1,0.0,Very Low,False
660,E00956,Eleanor Chau,Development Engineer,Engineering,Research & Development,Female,Asian,37,2020-03-08,80659,0.0,United States,Phoenix,660,6.4,0.0,Very Low,False
661,E04598,Violet Garcia,Sr. Analyst,Marketing,Speciality Products,Female,Latino,35,2017-01-10,80622,0.0,United States,Austin,661,9.5,0.0,Very Low,False
662,E02535,Caroline Perez,Controls Engineer,Engineering,Corporate,Female,Latino,29,2018-01-14,80516,0.0,Brazil,Sao Paulo,662,8.5,0.0,Very Low,False
663,E03691,Colton Garcia,Solutions Architect,IT,Speciality Products,Male,Latino,55,1993-11-17,80170,0.0,United States,Miami,663,32.7,0.0,Very Low,False
664,E04784,Joshua Lin,Technical Architect,IT,Research & Development,Male,Asian,37,2016-02-05,80055,0.0,China,Beijing,664,10.4,0.0,Very Low,False
665,E03906,Piper Richardson,Sr. Analyst,Sales,Corporate,Female,Caucasian,38,2008-01-27,80024,0.0,United States,Columbus,665,18.5,0.0,Very Low,False
666,E02185,Wyatt Rojas,Computer Systems Manager,IT,Corporate,Male,Latino,32,2013-03-20,79921,0.05,United States,Austin,666,13.3,39.96,Very Low,True
667,E01291,Thomas Aguilar,Sr. Account Representative,Sales,Speciality Products,Male,Latino,45,2021-02-10,79882,0.0,United States,Phoenix,667,5.4,0.0,Very Low,False
668,E04265,Natalia Diaz,Operations Engineer,Engineering,Corporate,Female,Latino,62,2006-10-12,79785,0.0,United States,Austin,668,19.8,0.0,Very Low,False
669,E00508,Thomas Jung,Sr. Analyst,Accounting,Research & Development,Male,Asian,50,2009-10-23,79447,0.0,China,Shanghai,669,16.7,0.0,Very Low,False
670,E00553,Isla Yoon,Quality Engineer,Engineering,Research & Development,Female,Asian,50,2013-05-10,79388,0.0,United States,Austin,670,13.2,0.0,Very Low,False
671,E00178,Harper Alexander,Sr. Analyst,Sales,Speciality Products,Female,Caucasian,26,2019-10-14,79356,0.0,United States,Phoenix,671,6.8,0.0,Very Low,False
672,E00371,Melody Grant,Quality Engineer,Engineering,Corporate,Female,Caucasian,41,2005-10-07,79352,0.0,United States,Seattle,672,20.8,0.0,Very Low,False
673,E04285,Riley Padilla,Technical Architect,IT,Manufacturing,Female,Latino,35,2013-05-15,78940,0.0,United States,Miami,673,13.2,0.0,Very Low,False
674,E03532,Jaxson Santiago,Engineering Manager,Engineering,Research & Development,Male,Latino,56,2018-09-20,78938,0.14,United States,Phoenix,674,7.8,110.51,Very Low,False
675,E03349,Anna Mehta,Cloud Infrastructure Architect,IT,Speciality Products,Female,Asian,32,2020-01-05,78844,0.0,United States,Seattle,675,6.5,0.0,Very Low,True
676,E02185,Aubrey Yoon,Sr. Business Partner,Human Resources,Research & Development,Female,Asian,60,2005-11-11,78388,0.0,China,Chongqing,676,20.7,0.0,Very Low,True
677,E04332,Ezra Simmons,Automation Engineer,Engineering,Speciality Products,Male,Caucasian,38,2010-07-01,78237,0.0,United States,Phoenix,677,16.1,0.0,Very Low,True
678,E01363,Ayla Daniels,Technical Architect,IT,Corporate,Female,Caucasian,53,1997-04-23,78153,0.0,United States,Miami,678,29.2,0.0,Very Low,False
679,E02555,Landon Lopez,Sr. Analyst,Accounting,Manufacturing,Male,Latino,38,2008-07-05,78056,0.0,Brazil,Sao Paulo,679,18.0,0.0,Very Low,False
680,E01090,Jacob Cheng,Quality Engineer,Engineering,Research & Development,Male,Asian,59,2009-12-23,78006,0.0,United States,Miami,680,16.6,0.0,Very Low,True
681,E01834,Chloe Allen,Solutions Architect,IT,Manufacturing,Female,Caucasian,64,2004-07-08,77903,0.0,United States,Seattle,681,22.0,0.0,Very Low,False
682,E04157,William Cao,Sr. Analyst,Marketing,Manufacturing,Male,Asian,63,2017-02-12,77629,0.0,China,Beijing,682,9.4,0.0,Very Low,False
683,E01649,Eva Alvarado,Computer Systems Manager,IT,Manufacturing,Female,Latino,46,2017-04-24,77461,0.09,Brazil,Sao Paulo,683,9.2,69.71,Very Low,False
684,E02856,Amelia Kaur,Operations Engineer,Engineering,Research & Development,Female,Asian,30,2015-11-14,77442,0.0,United States,Columbus,684,10.7,0.0,Very Low,False
685,E04927,Ezekiel Bryant,Sr. Analyst,Finance,Manufacturing,Male,Caucasian,55,2002-07-19,77396,0.0,United States,Miami,685,24.0,0.0,Very Low,False
686,E03838,Madeline Walker,Sr. Analyst,Finance,Speciality Products,Female,Caucasian,34,2018-06-13,77203,0.0,United States,Chicago,686,8.1,0.0,Very Low,False
687,E02192,Lucy Avila,Solutions Architect,IT,Speciality Products,Female,Latino,43,2010-04-22,76912,0.0,Brazil,Sao Paulo,687,16.2,0.0,Very Low,False
688,E03689,Wesley Gray,Sr. Analyst,Accounting,Speciality Products,Male,Caucasian,62,2003-04-22,76906,0.0,United States,Seattle,688,23.2,0.0,Very Low,False
689,E00145,Alexander Rivera,Sr. Analyst,Sales,Research & Development,Male,Latino,58,2009-04-27,76802,0.0,Brazil,Manaus,689,17.2,0.0,Very Low,True
690,E00431,Eliza Hernandez,Network Architect,IT,Corporate,Female,Latino,48,2019-07-04,76588,0.0,Brazil,Rio de Janerio,690,7.0,0.0,Very Low,True
691,E01429,Dylan Wilson,Network Administrator,IT,Research & Development,Male,Caucasian,48,2006-09-27,76505,0.0,United States,Seattle,691,19.8,0.0,Very Low,False
